8731,Analyst-Product Development,Requirement of Analyst-Product Development in our company,20,4,28,12,5
8732,Database Administrator,Requirement of Database Administrator in our company,21,4,29,12,7
8733,Engineering Manager,Requirement of Engineering Manager in our company,22,4,30,12,7
8734,Engineering Manager,Requirement of Engineering Manager in our company,23,2,31,12,5
8735,Database Administrator,Requirement of Database Administrator in our company,24,7,32,12,2
8736,Web Developer,Requirement of Web Developer in our company,25,3,33,12,5
8737,Web Developer,Requirement of Web Developer in our company,26,3,34,12,3
8738,Analyst-Product Development,Requirement of Analyst-Product Development in our company,27,1,35,12,2
8739,Analyst-Product Development,Requirement of Analyst-Product Development in our company,28,5,36,12,1
8740,Database Administrator,Requirement of Database Administrator in our company,29,3,37,12,4
8741,SDE-3,Requirement of SDE-3 in our company,30,1,38,12,4
8742,Human Resource Manager,Requirement of Human Resource Manager in our company,31,4,39,12,2
8743,Engineering Manager,Requirement of Engineering Manager in our company,32,7,40,12,1
8757,Frontend Developer,Requirement of Frontend Developer in our company,33,6,41,12,6
8758,SDE-2,Requirement of SDE-2 in our company,34,6,1,1,3
8759,Human Resource Manager,Requirement of Human Resource Manager in our company,35,4,2,2,4
8760,Web Developer,Requirement of Web Developer in our company,36,7,3,3,7
8761,SDE-2,Requirement of SDE-2 in our company,37,6,4,4,5
8762,Hardware Engineer,Requirement of Hardware Engineer in our company,38,6,5,4,3
8763,Human Resource Manager,Requirement of Human Resource Manager in our company,39,2,6,5,1
8764,Human Resource Manager,Requirement of Human Resource Manager in our company,40,7,7,5,3
8765,SDE-3,Requirement of SDE-3 in our company,41,5,8,5,7
8766,Algorithmic Coder,Requirement of Algorithmic Coder in our company,42,3,9,6,3
8767,Human Resource Manager,Requirement of Human Resource Manager in our company,43,6,10,6,1
8768,SDE-3,Requirement of SDE-3 in our company,44,1,11,6,6
8769,Algorithmic Coder,Requirement of Algorithmic Coder in our company,45,5,12,7,5
8770,Analyst-Product Development,Requirement of Analyst-Product Development in our company,46,6,13,8,1
8771,Hardware Engineer,Requirement of Hardware Engineer in our company,47,3,14,9,2
8772,Human Resource Manager,Requirement of Human Resource Manager in our company,48,3,15,10,2
8773,Human Resource Manager,Requirement of Human Resource Manager in our company,49,2,16,10,7
8774,SDE-1,Requirement of SDE-1 in our company,50,2,17,10,3
8775,SDE-1,Requirement of SDE-1 in our company,51,6,18,11,3
8776,SDE-2,Requirement of SDE-2 in our company,52,1,19,11,2
8777,Algorithmic Coder,Requirement of Algorithmic Coder in our company,53,5,20,11,6
8778,SDE-3,Requirement of SDE-3 in our company,54,7,21,11,6
8779,Frontend Developer,Requirement of Frontend Developer in our company,55,7,22,11,2
8780,Web Developer,Requirement of Web Developer in our company,56,1,23,12,5
8781,Analyst-Product Development,Requirement of Analyst-Product Development in our company,57,4,24,12,6
8782,Algorithmic Coder,Requirement of Algorithmic Coder in our company,58,4,25,12,6
8783,Hardware Engineer,Requirement of Hardware Engineer in our company,59,5,26,12,1
8784,SDE-2,Requirement of SDE-2 in our company,60,4,27,12,7
8785,SDE-1,Requirement of SDE-1 in our company,61,4,28,12,4
8786,SDE-3,Requirement of SDE-3 in our company,62,6,29,12,5
8787,Web Developer,Requirement of Web Developer in our company,63,3,30,12,7
8788,Algorithmic Coder,Requirement of Algorithmic Coder in our company,64,1,31,12,5
8789,Frontend Developer,Requirement of Frontend Developer in our company,65,6,32,12,3
8790,SDE-2,Requirement of SDE-2 in our company,66,5,33,12,7
8791,SDE-3,Requirement of SDE-3 in our company,67,3,34,12,6
8792,Database Administrator,Requirement of Database Administrator in our company,68,6,35,12,2
8793,Algorithmic Coder,Requirement of Algorithmic Coder in our company,69,2,36,12,5
8794,SDE-1,Requirement of SDE-1 in our company,70,2,37,12,6
8808,Algorithmic Coder,Requirement of Algorithmic Coder in our company,71,5,38,12,2
8809,Engineering Manager,Requirement of Engineering Manager in our company,72,4,39,12,1
8810,Database Administrator,Requirement of Database Administrator in our company,73,3,40,12,1
8811,SDE-2,Requirement of SDE-2 in our company,74,1,41,12,1
8812,Frontend Developer,Requirement of Frontend Developer in our company,75,5,1,1,1
8813,Human Resource Manager,Requirement of Human Resource Manager in our company,76,3,2,2,6
8849,Engineering Manager,Requirement of Engineering Manager in our company,77,3,3,3,6
8850,Analyst-Product Development,Requirement of Analyst-Product Development in our company,78,4,4,4,3
8851,Hardware Engineer,Requirement of Hardware Engineer in our company,79,4,5,4,5
8852,Engineering Manager,Requirement of Engineering Manager in our company,80,4,6,5,5
8853,SDE-3,Requirement of SDE-3 in our company,81,2,7,5,3
8854,Analyst-Product Development,Requirement of Analyst-Product Development in our company,82,3,8,5,2
8855,Database Administrator,Requirement of Database Administrator in our company,83,6,9,6,6
8963,Engineering Manager,Requirement of Engineering Manager in our company,84,5,10,6,5
8964,SDE-2,Requirement of SDE-2 in our company,85,6,11,6,1
8965,SDE-1,Requirement of SDE-1 in our company,86,7,12,7,5
8966,Database Administrator,Requirement of Database Administrator in our company,87,7,13,8,5
8967,SDE-2,Requirement of SDE-2 in our company,88,3,14,9,2
8968,Database Administrator,Requirement of Database Administrator in our company,89,6,15,10,2
8969,Algorithmic Coder,Requirement of Algorithmic Coder in our company,90,1,16,10,6
8970,Web Developer,Requirement of Web Developer in our company,91,7,1,1,2
8971,Analyst-Product Development,Requirement of Analyst-Product Development in our company,92,2,2,2,1
8972,Algorithmic Coder,Requirement of Algorithmic Coder in our company,93,7,3,3,7
8973,Algorithmic Coder,Requirement of Algorithmic Coder in our company,94,6,4,4,1
8974,SDE-1,Requirement of SDE-1 in our company,95,6,5,4,4
8975,Web Developer,Requirement of Web Developer in our company,96,2,6,5,2
8976,SDE-3,Requirement of SDE-3 in our company,97,7,7,5,7
8977,SDE-1,Requirement of SDE-1 in our company,98,4,8,5,2
8978,Human Resource Manager,Requirement of Human Resource Manager in our company,1,1,9,6,4
8979,Web Developer,Requirement of Web Developer in our company,2,2,10,6,4
8980,Human Resource Manager,Requirement of Human Resource Manager in our company,3,1,11,6,4
8981,SDE-1,Requirement of SDE-1 in our company,4,7,12,7,4
8982,Frontend Developer,Requirement of Frontend Developer in our company,5,2,13,8,3
8983,Analyst-Product Development,Requirement of Analyst-Product Development in our company,6,7,14,9,4
8984,Frontend Developer,Requirement of Frontend Developer in our company,7,6,15,10,4
8985,Engineering Manager,Requirement of Engineering Manager in our company,8,1,16,10,7
8986,Algorithmic Coder,Requirement of Algorithmic Coder in our company,9,3,17,10,2
8987,SDE-1,Requirement of SDE-1 in our company,10,7,18,11,2
8988,Analyst-Product Development,Requirement of Analyst-Product Development in our company,11,4,19,11,4
8989,Analyst-Product Development,Requirement of Analyst-Product Development in our company,12,6,20,11,6
8990,Database Administrator,Requirement of Database Administrator in our company,13,6,21,11,3
8991,Web Developer,Requirement of Web Developer in our company,14,1,22,11,6
8992,Analyst-Product Development,Requirement of Analyst-Product Development in our company,15,3,23,12,1
8993,Hardware Engineer,Requirement of Hardware Engineer in our company,16,6,24,12,5
8994,Frontend Developer,Requirement of Frontend Developer in our company,17,2,25,12,5
8995,Database Administrator,Requirement of Database Administrator in our company,18,4,26,12,2
8996,SDE-3,Requirement of SDE-3 in our company,19,6,27,12,5
8997,Human Resource Manager,Requirement of Human Resource Manager in our company,20,6,28,12,2
8998,SDE-3,Requirement of SDE-3 in our company,21,2,29,12,4
8999,Database Administrator,Requirement of Database Administrator in our company,22,4,30,12,6
9000,Human Resource Manager,Requirement of Human Resource Manager in our company,23,5,31,12,4
9001,Human Resource Manager,Requirement of Human Resource Manager in our company,24,5,32,12,6
9002,SDE-1,Requirement of SDE-1 in our company,25,1,33,12,5
9003,Hardware Engineer,Requirement of Hardware Engineer in our company,26,3,34,12,6
9004,Web Developer,Requirement of Web Developer in our company,27,7,35,12,2
9005,Human Resource Manager,Requirement of Human Resource Manager in our company,28,5,36,12,4
9006,Web Developer,Requirement of Web Developer in our company,29,4,37,12,6
9007,Web Developer,Requirement of Web Developer in our company,30,6,38,12,3
9008,SDE-2,Requirement of SDE-2 in our company,31,7,39,12,4
9009,Database Administrator,Requirement of Database Administrator in our company,32,3,40,12,7
9010,SDE-1,Requirement of SDE-1 in our company,33,5,41,12,7
9011,Database Administrator,Requirement of Database Administrator in our company,34,3,1,1,1
9012,SDE-3,Requirement of SDE-3 in our company,35,5,2,2,1
9013,Algorithmic Coder,Requirement of Algorithmic Coder in our company,36,7,3,3,5
9014,Human Resource Manager,Requirement of Human Resource Manager in our company,37,7,4,4,2
9015,Engineering Manager,Requirement of Engineering Manager in our company,38,5,5,4,4
9016,Algorithmic Coder,Requirement of Algorithmic Coder in our company,39,1,6,5,6
9017,Engineering Manager,Requirement of Engineering Manager in our company,40,7,7,5,1
9018,Web Developer,Requirement of Web Developer in our company,41,5,8,5,5
9019,Engineering Manager,Requirement of Engineering Manager in our company,42,2,9,6,3
9020,Engineering Manager,Requirement of Engineering Manager in our company,43,1,10,6,6
9021,Database Administrator,Requirement of Database Administrator in our company,44,5,11,6,6
9022,SDE-2,Requirement of SDE-2 in our company,45,5,12,7,1
9023,SDE-3,Requirement of SDE-3 in our company,46,5,13,8,5
9024,Frontend Developer,Requirement of Frontend Developer in our company,47,7,14,9,6
9025,Algorithmic Coder,Requirement of Algorithmic Coder in our company,48,1,15,10,2
9026,Algorithmic Coder,Requirement of Algorithmic Coder in our company,49,7,16,10,3
9027,SDE-3,Requirement of SDE-3 in our company,50,4,17,10,2
9028,Hardware Engineer,Requirement of Hardware Engineer in our company,51,2,18,11,2
9029,Frontend Developer,Requirement of Frontend Developer in our company,52,6,19,11,4
9030,Database Administrator,Requirement of Database Administrator in our company,53,7,20,11,4
9031,Database Administrator,Requirement of Database Administrator in our company,54,6,21,11,5
9032,Frontend Developer,Requirement of Frontend Developer in our company,55,1,22,11,7
9033,Algorithmic Coder,Requirement of Algorithmic Coder in our company,56,4,23,12,7
9034,Algorithmic Coder,Requirement of Algorithmic Coder in our company,57,1,24,12,1
9035,SDE-2,Requirement of SDE-2 in our company,58,7,25,12,7
9036,Database Administrator,Requirement of Database Administrator in our company,59,5,26,12,3
9037,Frontend Developer,Requirement of Frontend Developer in our company,60,5,27,12,4
9038,Database Administrator,Requirement of Database Administrator in our company,61,1,28,12,3
9039,Database Administrator,Requirement of Database Administrator in our company,62,7,29,12,3
9040,Web Developer,Requirement of Web Developer in our company,63,1,30,12,3
9041,SDE-2,Requirement of SDE-2 in our company,64,7,31,12,6
9042,SDE-3,Requirement of SDE-3 in our company,65,1,32,12,5
9066,Frontend Developer,Requirement of Frontend Developer in our company,66,4,33,12,1
9067,Web Developer,Requirement of Web Developer in our company,67,2,34,12,4
9068,Algorithmic Coder,Requirement of Algorithmic Coder in our company,68,6,35,12,6
9069,Algorithmic Coder,Requirement of Algorithmic Coder in our company,69,6,36,12,1
9070,Algorithmic Coder,Requirement of Algorithmic Coder in our company,70,6,37,12,3
9071,Engineering Manager,Requirement of Engineering Manager in our company,71,5,38,12,7
9072,Analyst-Product Development,Requirement of Analyst-Product Development in our company,72,6,39,12,3
9073,Analyst-Product Development,Requirement of Analyst-Product Development in our company,73,3,40,12,4
9074,SDE-1,Requirement of SDE-1 in our company,74,3,41,12,5
9075,SDE-2,Requirement of SDE-2 in our company,75,7,1,1,4
9076,Analyst-Product Development,Requirement of Analyst-Product Development in our company,76,5,2,2,1
9077,Engineering Manager,Requirement of Engineering Manager in our company,77,1,3,3,2
9150,Database Administrator,Requirement of Database Administrator in our company,78,5,4,4,1
9170,Database Administrator,Requirement of Database Administrator in our company,79,6,5,4,1
9171,Engineering Manager,Requirement of Engineering Manager in our company,80,1,6,5,6
9172,Database Administrator,Requirement of Database Administrator in our company,81,3,7,5,7
9173,Analyst-Product Development,Requirement of Analyst-Product Development in our company,82,4,8,5,3
9174,Human Resource Manager,Requirement of Human Resource Manager in our company,83,6,9,6,1
9175,SDE-3,Requirement of SDE-3 in our company,84,7,10,6,5
9176,SDE-1,Requirement of SDE-1 in our company,85,1,11,6,4
9177,Algorithmic Coder,Requirement of Algorithmic Coder in our company,86,6,12,7,1
9178,Engineering Manager,Requirement of Engineering Manager in our company,87,1,13,8,7
9179,Algorithmic Coder,Requirement of Algorithmic Coder in our company,88,4,14,9,2
9180,SDE-1,Requirement of SDE-1 in our company,89,7,15,10,4
9181,Frontend Developer,Requirement of Frontend Developer in our company,90,7,16,10,4
9182,SDE-1,Requirement of SDE-1 in our company,91,4,1,1,7
9183,SDE-3,Requirement of SDE-3 in our company,92,2,2,2,2
9184,Analyst-Product Development,Requirement of Analyst-Product Development in our company,93,4,3,3,5
9185,Algorithmic Coder,Requirement of Algorithmic Coder in our company,94,7,4,4,7
9186,Web Developer,Requirement of Web Developer in our company,95,2,5,4,2
9187,SDE-3,Requirement of SDE-3 in our company,96,1,6,5,4
9188,Algorithmic Coder,Requirement of Algorithmic Coder in our company,97,6,7,5,2
9189,Web Developer,Requirement of Web Developer in our company,98,7,8,5,2
9190,SDE-3,Requirement of SDE-3 in our company,1,3,9,6,6
9191,Hardware Engineer,Requirement of Hardware Engineer in our company,2,7,10,6,6
9246,Algorithmic Coder,Requirement of Algorithmic Coder in our company,3,5,11,6,2
9247,Hardware Engineer,Requirement of Hardware Engineer in our company,4,4,12,7,5
9248,Human Resource Manager,Requirement of Human Resource Manager in our company,5,5,13,8,6
9249,Algorithmic Coder,Requirement of Algorithmic Coder in our company,6,2,14,9,7
9250,Database Administrator,Requirement of Database Administrator in our company,7,3,15,10,5
9251,Analyst-Product Development,Requirement of Analyst-Product Development in our company,8,2,16,10,3
9277,Web Developer,Requirement of Web Developer in our company,9,4,17,10,7
9278,Database Administrator,Requirement of Database Administrator in our company,10,4,18,11,3
9279,Analyst-Product Development,Requirement of Analyst-Product Development in our company,11,5,19,11,3
9280,Analyst-Product Development,Requirement of Analyst-Product Development in our company,12,2,20,11,7
9281,SDE-1,Requirement of SDE-1 in our company,13,1,21,11,6
9282,SDE-1,Requirement of SDE-1 in our company,14,7,22,11,1
9283,Engineering Manager,Requirement of Engineering Manager in our company,15,7,23,12,4
9284,SDE-3,Requirement of SDE-3 in our company,16,7,24,12,6
9285,SDE-2,Requirement of SDE-2 in our company,17,3,25,12,4
9286,SDE-2,Requirement of SDE-2 in our company,18,3,26,12,7
9287,Human Resource Manager,Requirement of Human Resource Manager in our company,19,7,27,12,3
9288,SDE-1,Requirement of SDE-1 in our company,20,3,28,12,5
9289,Frontend Developer,Requirement of Frontend Developer in our company,21,5,29,12,1
9290,Engineering Manager,Requirement of Engineering Manager in our company,22,5,30,12,3
9291,Engineering Manager,Requirement of Engineering Manager in our company,23,4,31,12,2
9292,Database Administrator,Requirement of Database Administrator in our company,24,3,32,12,2
9293,Web Developer,Requirement of Web Developer in our company,25,4,33,12,2
9294,Hardware Engineer,Requirement of Hardware Engineer in our company,26,5,34,12,3
9295,Analyst-Product Development,Requirement of Analyst-Product Development in our company,27,6,35,12,3
9296,SDE-2,Requirement of SDE-2 in our company,28,5,36,12,2
9297,SDE-3,Requirement of SDE-3 in our company,29,6,37,12,6
9298,Hardware Engineer,Requirement of Hardware Engineer in our company,30,1,38,12,7
9299,Database Administrator,Requirement of Database Administrator in our company,31,4,39,12,6
9300,Analyst-Product Development,Requirement of Analyst-Product Development in our company,32,1,40,12,7
9301,Algorithmic Coder,Requirement of Algorithmic Coder in our company,33,3,41,12,3
9302,SDE-2,Requirement of SDE-2 in our company,34,6,1,1,1
9303,SDE-1,Requirement of SDE-1 in our company,35,1,2,2,5
9304,Human Resource Manager,Requirement of Human Resource Manager in our company,36,6,3,3,4
9305,Engineering Manager,Requirement of Engineering Manager in our company,37,1,4,4,5
9306,SDE-3,Requirement of SDE-3 in our company,38,5,5,4,5
9307,Analyst-Product Development,Requirement of Analyst-Product Development in our company,39,7,6,5,7
9308,Frontend Developer,Requirement of Frontend Developer in our company,40,5,7,5,1
9309,Analyst-Product Development,Requirement of Analyst-Product Development in our company,41,4,8,5,7
9310,Hardware Engineer,Requirement of Hardware Engineer in our company,42,7,9,6,3
9311,SDE-2,Requirement of SDE-2 in our company,43,2,10,6,2
9312,Web Developer,Requirement of Web Developer in our company,44,4,11,6,3
9313,Frontend Developer,Requirement of Frontend Developer in our company,45,5,12,7,5
9314,SDE-1,Requirement of SDE-1 in our company,46,3,13,8,1
9315,Human Resource Manager,Requirement of Human Resource Manager in our company,47,7,14,9,1
9316,SDE-3,Requirement of SDE-3 in our company,48,1,15,10,1
9317,Engineering Manager,Requirement of Engineering Manager in our company,49,7,16,10,2
9318,Human Resource Manager,Requirement of Human Resource Manager in our company,50,4,17,10,5
9319,Algorithmic Coder,Requirement of Algorithmic Coder in our company,51,2,18,11,7
9320,Analyst-Product Development,Requirement of Analyst-Product Development in our company,52,4,19,11,7
9321,Frontend Developer,Requirement of Frontend Developer in our company,53,3,20,11,6
9322,SDE-2,Requirement of SDE-2 in our company,54,3,21,11,3
9323,Engineering Manager,Requirement of Engineering Manager in our company,55,7,22,11,7
9324,Algorithmic Coder,Requirement of Algorithmic Coder in our company,56,1,23,12,6
9325,Algorithmic Coder,Requirement of Algorithmic Coder in our company,57,7,24,12,4
9326,Database Administrator,Requirement of Database Administrator in our company,58,1,25,12,5
9327,Hardware Engineer,Requirement of Hardware Engineer in our company,59,6,26,12,4
9328,SDE-1,Requirement of SDE-1 in our company,60,7,27,12,7
9329,Database Administrator,Requirement of Database Administrator in our company,61,2,28,12,6
9330,SDE-1,Requirement of SDE-1 in our company,62,1,29,12,5
9331,Algorithmic Coder,Requirement of Algorithmic Coder in our company,63,2,30,12,7
9332,Database Administrator,Requirement of Database Administrator in our company,64,1,31,12,6
9333,SDE-2,Requirement of SDE-2 in our company,65,7,32,12,5
9334,Web Developer,Requirement of Web Developer in our company,66,4,33,12,2
9335,Database Administrator,Requirement of Database Administrator in our company,67,7,34,12,5
9336,Analyst-Product Development,Requirement of Analyst-Product Development in our company,68,7,35,12,3
9338,Analyst-Product Development,Requirement of Analyst-Product Development in our company,69,6,36,12,4
9339,Human Resource Manager,Requirement of Human Resource Manager in our company,70,6,37,12,3
9340,Engineering Manager,Requirement of Engineering Manager in our company,71,4,38,12,6
9341,Web Developer,Requirement of Web Developer in our company,72,6,39,12,5
9342,Hardware Engineer,Requirement of Hardware Engineer in our company,73,5,40,12,2
9343,Algorithmic Coder,Requirement of Algorithmic Coder in our company,74,2,41,12,2
9344,Analyst-Product Development,Requirement of Analyst-Product Development in our company,75,4,1,1,6
9345,SDE-2,Requirement of SDE-2 in our company,76,7,2,2,5
9346,Database Administrator,Requirement of Database Administrator in our company,77,3,3,3,7
9347,Hardware Engineer,Requirement of Hardware Engineer in our company,78,5,4,4,3
9348,SDE-1,Requirement of SDE-1 in our company,79,3,5,4,1
9349,SDE-2,Requirement of SDE-2 in our company,80,7,6,5,6
9350,Hardware Engineer,Requirement of Hardware Engineer in our company,81,1,7,5,3
9351,SDE-1,Requirement of SDE-1 in our company,82,4,8,5,6
9352,Frontend Developer,Requirement of Frontend Developer in our company,83,4,9,6,4
9353,Algorithmic Coder,Requirement of Algorithmic Coder in our company,84,2,10,6,3
9354,Human Resource Manager,Requirement of Human Resource Manager in our company,85,3,11,6,5
9355,SDE-3,Requirement of SDE-3 in our company,86,5,12,7,6
9356,Database Administrator,Requirement of Database Administrator in our company,87,3,13,8,4
9357,SDE-1,Requirement of SDE-1 in our company,88,6,14,9,2
9358,SDE-3,Requirement of SDE-3 in our company,89,4,15,10,1
9359,Engineering Manager,Requirement of Engineering Manager in our company,90,2,16,10,4
9360,Database Administrator,Requirement of Database Administrator in our company,91,6,1,1,1
9361,Algorithmic Coder,Requirement of Algorithmic Coder in our company,92,5,2,2,4
9362,Web Developer,Requirement of Web Developer in our company,93,2,3,3,6
9371,Hardware Engineer,Requirement of Hardware Engineer in our company,94,2,4,4,3
9372,Algorithmic Coder,Requirement of Algorithmic Coder in our company,95,1,5,4,3
9373,Human Resource Manager,Requirement of Human Resource Manager in our company,96,7,6,5,2
9374,Web Developer,Requirement of Web Developer in our company,97,6,7,5,5
9375,Human Resource Manager,Requirement of Human Resource Manager in our company,98,4,8,5,4
9376,Frontend Developer,Requirement of Frontend Developer in our company,1,3,9,6,2
9377,Algorithmic Coder,Requirement of Algorithmic Coder in our company,1,1,10,6,1
9378,Web Developer,Requirement of Web Developer in our company,2,7,11,6,6
9379,Human Resource Manager,Requirement of Human Resource Manager in our company,3,3,12,7,2
9380,Analyst-Product Development,Requirement of Analyst-Product Development in our company,4,1,13,8,2
9381,Database Administrator,Requirement of Database Administrator in our company,5,1,14,9,4
9382,SDE-1,Requirement of SDE-1 in our company,6,6,15,10,6
9383,Database Administrator,Requirement of Database Administrator in our company,7,3,16,10,4
9384,Hardware Engineer,Requirement of Hardware Engineer in our company,8,1,17,10,4
9385,Database Administrator,Requirement of Database Administrator in our company,9,6,18,11,2
9386,SDE-3,Requirement of SDE-3 in our company,10,1,19,11,4
9387,SDE-1,Requirement of SDE-1 in our company,11,4,20,11,6
9388,Analyst-Product Development,Requirement of Analyst-Product Development in our company,12,1,21,11,3
9389,Human Resource Manager,Requirement of Human Resource Manager in our company,13,5,22,11,7
9390,SDE-2,Requirement of SDE-2 in our company,14,6,23,12,3
9391,Human Resource Manager,Requirement of Human Resource Manager in our company,15,6,24,12,6
9392,SDE-3,Requirement of SDE-3 in our company,16,3,25,12,2
9393,Analyst-Product Development,Requirement of Analyst-Product Development in our company,17,4,26,12,3
9394,SDE-2,Requirement of SDE-2 in our company,18,2,27,12,5
9395,Database Administrator,Requirement of Database Administrator in our company,19,4,28,12,1
9396,Frontend Developer,Requirement of Frontend Developer in our company,20,5,29,12,7
9397,Algorithmic Coder,Requirement of Algorithmic Coder in our company,21,3,30,12,6
9398,SDE-3,Requirement of SDE-3 in our company,22,3,31,12,7
9399,Algorithmic Coder,Requirement of Algorithmic Coder in our company,23,2,32,12,1
9400,Hardware Engineer,Requirement of Hardware Engineer in our company,24,4,33,12,3
9401,Analyst-Product Development,Requirement of Analyst-Product Development in our company,25,7,34,12,6
9402,Frontend Developer,Requirement of Frontend Developer in our company,26,5,35,12,6
9403,Engineering Manager,Requirement of Engineering Manager in our company,27,3,36,12,3
9404,Web Developer,Requirement of Web Developer in our company,28,7,37,12,7
9405,Database Administrator,Requirement of Database Administrator in our company,29,2,38,12,5
9406,Human Resource Manager,Requirement of Human Resource Manager in our company,30,2,39,12,2
9407,Engineering Manager,Requirement of Engineering Manager in our company,31,2,40,12,5
9408,Web Developer,Requirement of Web Developer in our company,32,6,41,12,2
9409,SDE-1,Requirement of SDE-1 in our company,33,4,1,1,2
9410,Web Developer,Requirement of Web Developer in our company,34,7,2,2,5
9411,SDE-1,Requirement of SDE-1 in our company,35,1,3,3,1
9412,SDE-3,Requirement of SDE-3 in our company,36,2,4,4,1
9413,Algorithmic Coder,Requirement of Algorithmic Coder in our company,37,3,5,4,3
9414,SDE-2,Requirement of SDE-2 in our company,38,3,6,5,6
9415,Frontend Developer,Requirement of Frontend Developer in our company,39,4,7,5,3
9416,Human Resource Manager,Requirement of Human Resource Manager in our company,40,5,8,5,4
9417,SDE-2,Requirement of SDE-2 in our company,41,5,9,6,6
9418,Database Administrator,Requirement of Database Administrator in our company,42,1,10,6,2
9419,Engineering Manager,Requirement of Engineering Manager in our company,43,2,11,6,7
9420,Web Developer,Requirement of Web Developer in our company,44,3,12,7,7
9421,Engineering Manager,Requirement of Engineering Manager in our company,45,3,13,8,7
9422,Frontend Developer,Requirement of Frontend Developer in our company,46,2,14,9,5
9423,Human Resource Manager,Requirement of Human Resource Manager in our company,47,5,15,10,2
9424,Analyst-Product Development,Requirement of Analyst-Product Development in our company,48,6,16,10,3
9425,Database Administrator,Requirement of Database Administrator in our company,49,1,17,10,7
9426,Web Developer,Requirement of Web Developer in our company,50,1,18,11,6
9427,SDE-3,Requirement of SDE-3 in our company,51,7,19,11,3
9428,SDE-3,Requirement of SDE-3 in our company,52,5,20,11,3
9436,Hardware Engineer,Requirement of Hardware Engineer in our company,53,4,21,11,2
9437,Web Developer,Requirement of Web Developer in our company,54,4,22,11,1
9441,Human Resource Manager,Requirement of Human Resource Manager in our company,55,7,23,12,2
9442,SDE-1,Requirement of SDE-1 in our company,56,6,24,12,1
9443,SDE-1,Requirement of SDE-1 in our company,57,1,25,12,7
9444,SDE-2,Requirement of SDE-2 in our company,58,3,26,12,4
9445,Web Developer,Requirement of Web Developer in our company,59,5,27,12,7
9446,SDE-3,Requirement of SDE-3 in our company,60,1,28,12,4
9447,SDE-1,Requirement of SDE-1 in our company,61,5,29,12,7
9448,Frontend Developer,Requirement of Frontend Developer in our company,62,3,30,12,5
9449,SDE-3,Requirement of SDE-3 in our company,63,1,31,12,1
9450,Hardware Engineer,Requirement of Hardware Engineer in our company,64,4,32,12,3
9451,Hardware Engineer,Requirement of Hardware Engineer in our company,65,5,33,12,4
9452,Web Developer,Requirement of Web Developer in our company,66,6,34,12,7
9453,Algorithmic Coder,Requirement of Algorithmic Coder in our company,67,2,35,12,6
9454,Algorithmic Coder,Requirement of Algorithmic Coder in our company,68,2,36,12,7
9455,SDE-1,Requirement of SDE-1 in our company,69,2,37,12,4
9456,Analyst-Product Development,Requirement of Analyst-Product Development in our company,70,3,38,12,6
9457,Analyst-Product Development,Requirement of Analyst-Product Development in our company,71,5,39,12,5
9458,SDE-1,Requirement of SDE-1 in our company,72,4,40,12,2
9459,Human Resource Manager,Requirement of Human Resource Manager in our company,73,4,41,12,2
9460,Frontend Developer,Requirement of Frontend Developer in our company,74,1,1,1,1
9461,SDE-1,Requirement of SDE-1 in our company,75,6,2,2,2
9462,Algorithmic Coder,Requirement of Algorithmic Coder in our company,76,6,3,3,7
9463,Frontend Developer,Requirement of Frontend Developer in our company,77,2,4,4,5
9464,Algorithmic Coder,Requirement of Algorithmic Coder in our company,78,2,5,4,5
9465,Human Resource Manager,Requirement of Human Resource Manager in our company,79,6,6,5,7
9466,Web Developer,Requirement of Web Developer in our company,80,7,7,5,4
9467,Frontend Developer,Requirement of Frontend Developer in our company,81,7,8,5,7
9468,Database Administrator,Requirement of Database Administrator in our company,82,2,9,6,5
9469,Web Developer,Requirement of Web Developer in our company,83,5,10,6,6
9470,Hardware Engineer,Requirement of Hardware Engineer in our company,84,4,11,6,2
9471,Engineering Manager,Requirement of Engineering Manager in our company,85,1,12,7,5
9472,SDE-1,Requirement of SDE-1 in our company,86,2,13,8,3
9473,SDE-2,Requirement of SDE-2 in our company,87,3,14,9,4
9474,Frontend Developer,Requirement of Frontend Developer in our company,88,7,15,10,3
9475,Database Administrator,Requirement of Database Administrator in our company,89,3,16,10,3
9476,Analyst-Product Development,Requirement of Analyst-Product Development in our company,90,6,1,1,4
9477,Web Developer,Requirement of Web Developer in our company,91,5,2,2,3
9478,Engineering Manager,Requirement of Engineering Manager in our company,92,3,3,3,7
9479,Database Administrator,Requirement of Database Administrator in our company,93,6,4,4,5
9480,Algorithmic Coder,Requirement of Algorithmic Coder in our company,94,7,5,4,3
9481,Web Developer,Requirement of Web Developer in our company,95,1,6,5,7
9482,Analyst-Product Development,Requirement of Analyst-Product Development in our company,96,2,7,5,4
9483,Algorithmic Coder,Requirement of Algorithmic Coder in our company,97,1,8,5,7
9484,Database Administrator,Requirement of Database Administrator in our company,98,1,9,6,3
9485,Database Administrator,Requirement of Database Administrator in our company,1,1,10,6,3
9486,Human Resource Manager,Requirement of Human Resource Manager in our company,2,1,11,6,3
9487,Database Administrator,Requirement of Database Administrator in our company,3,4,12,7,2
9488,Human Resource Manager,Requirement of Human Resource Manager in our company,4,5,13,8,7
9489,Database Administrator,Requirement of Database Administrator in our company,5,7,14,9,5
9570,Hardware Engineer,Requirement of Hardware Engineer in our company,6,3,15,10,7
